02-사직로7길23-나,1,서울특별시 종로구 사직로7길 23,서울특별시 종로구 사직동 262-71,37.574759,126.964882,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로7길3-6,1,서울특별시 종로구 사직로7길 3-6,서울특별시 종로구 사직동 262-25,37.574397,126.966066,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로7길3-6-가,1,서울특별시 종로구 사직로7길 3-6,서울특별시 종로구 사직동 262-25,37.574362,126.9659215,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로7길4,1,서울특별시 종로구 사직로7길 4,서울특별시 종로구 사직동 262-85,37.574544,126.966415,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로7길4-가,1,서울특별시 종로구 사직로7길 4,서울특별시 종로구 사직동 262-90,37.574723,126.966373,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로7길7,1,서울특별시 종로구 사직로7길 7,서울특별시 종로구 사직동 262-55,37.574941,126.966125,,통신주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로7길8,1,서울특별시 종로구 사직로7길 8,서울특별시 종로구 사직동 262-5,37.575062,126.966067,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로8길15-2,1,서울특별시 종로구 사직로8길 15-2,서울특별시 종로구 내자동 175,37.574838,126.970492,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로8길19,1,서울특별시 종로구 사직로8길 19,서울특별시 종로구 내자동 178-2,37.574752,126.970872,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로8길21,1,서울특별시 종로구 사직로8길 21,서울특별시 종로구 내자동 196,37.574662,126.9709704,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로8길21-1,1,서울특별시 종로구 사직로8길 21-1,서울특별시 종로구 내자동 197,37.574616,126.971045,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로8길31-가,1,서울특별시 종로구 사직로8길 31,서울특별시 종로구 내자동 201-11,37.5742719,126.9722429,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로8길31-나,1,서울특별시 종로구 사직로8길 31,서울특별시 종로구 내자동 201-11,37.5743304,126.9720052,,,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로8길5-11,1,서울특별시 종로구 사직로8길 5-11,서울특별시 종로구 필운동 283-2,37.575648,126.969746,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로8길5-4,1,서울특별시 종로구 사직로8길 5-4,서울특별시 종로구 필운동 282,37.575413,126.969614,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로8길5-7,1,서울특별시 종로구 사직로8길 5-7,서울특별시 종로구 필운동 283-5,37.575514,126.969685,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9가길10,1,서울특별시 종로구 사직로9가길 10,서울특별시 종로구 필운동 116-1,37.576852,126.969113,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9가길18-1,1,서울특별시 종로구 사직로9가길 18-1,서울특별시 종로구 필운동 112-2,37.576974,126.9686646,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9가길23,1,서울특별시 종로구 사직로9가길 23,서울특별시 종로구 필운동 32-27,37.577133,126.968327,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9가길24-4,1,서울특별시 종로구 사직로9가길 24-4,서울특별시 종로구 필운동 32-9,37.577282,126.968451,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9가길25-4,1,서울특별시 종로구 사직로9가길 25-4,서울특별시 종로구 필운동 130-2,37.576986,126.968238,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9가길3,1,서울특별시 종로구 사직로9가길 3,서울특별시 종로구 필운동 116-1,37.576633,126.968935,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9가길32-가,1,서울특별시 종로구 사직로9가길 32,서울특별시 종로구 필운동 32-27,37.577172,126.968127,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9가길32-나,1,서울특별시 종로구 사직로9가길 32,서울특별시 종로구 필운동 32-28,37.577219,126.967884,,기타,02-2148-3194,종로구청 도로과,2020-07-08
